NameSet,Number,Surname,GivenName,MiddleInitial,StreetAddress,ZipCode,EmailAddress,Username,TelephoneNumber,Centimeters,Kilograms,Birthday,Company,NationalID
American,1752,Aponte,Kelly,R,"3508 Davis Place",65804,KellyRAponte@jourrapide.com,Johasked,417-988-7080,160,71.4,4/2/1972,"National Auto Parts",493-32-1219
American,1753,Bingaman,Carl,D,"1140 Pin Oak Drive",90017,CarlDBingaman@teleworm.us,Glikeels,562-918-7623,187,106.0,2/11/1971,"Father & Son",606-26-2406
American,1754,Sinclair,Charles,R,"431 Lochmere Lane",06103,CharlesRSinclair@cuvox.de,Hadval,860-421-0013,188,83.2,5/26/1970,"ABC Markets",047-80-9020
American,1755,Perry,Harold,M,"676 Clement Street",30303,HaroldMPerry@gustr.com,Thail1997,404-487-3312,178,108.3,3/27/1997,"K's Merchandise",671-20-1364
American,1756,Montgomery,Keith,D,"3106 Simpson Square",73647,KeithDMontgomery@fleckens.hu,Pritioneatch,580-592-5277,174,105.3,1/9/1972,Sandy's,443-72-1707
American,1757,Haubrich,Kathleen,J,"3515 Benson Park Drive",73102,KathleenJHaubrich@rhyta.com,Letionance40,405-406-3555,151,64.0,12/22/1940,"Waccamaw's Homeplace",446-52-7971
American,1758,Bush,Elizabeth,M,"4655 John Calvin Drive",60126,ElizabethMBush@fleckens.hu,Creformen,708-932-5411,158,53.5,9/4/1974,"Robinson Furniture",332-62-1947
American,1759,Webb,Timmy,S,"3939 Jehovah Drive",24019,TimmySWebb@armyspy.com,Catine,540-520-7001,182,77.3,11/12/1962,"Monk House Maker",696-03-1194
American,1760,Musgrove,Peggy,T,"1465 Dogwood Lane",85701,PeggyTMusgrove@armyspy.com,Privent,520-590-1251,165,103.8,4/30/1977,Rink's,765-12-0202
American,1761,Reed,Ailene,R,"768 Deans Lane",10994,AileneRReed@fleckens.hu,Rusequithe,914-907-7975,164,62.6,2/10/1952,Ardan's,088-64-2491
American,1762,Allen,Robert,D,"4825 Sweetwood Drive",80220,RobertDAllen@superrito.com,Theand,303-372-2625,174,87.9,6/14/1996,"Spaceage Stereo",653-10-5649
American,1763,Moreno,Joanna,D,"684 Ferry Street",36201,JoannaDMoreno@jourrapide.com,Borpes,256-741-2064,171,79.9,11/28/1995,"Enrich Garden Services",423-32-7857
American,1764,Mercado,Roberto,I,"4048 Linda Street",19403,RobertoIMercado@teleworm.us,Therenchat,267-736-0499,182,100.6,5/9/1950,"Integra Wealth",167-54-3820
American,1765,Martino,Victoria,D,"4813 Goosetown Drive",28704,VictoriaDMartino@armyspy.com,Lifecyll,828-650-7341,159,96.7,1/16/1948,"Holly Tree Inn",690-01-2667
American,1766,Tapper,Connie,D,"1266 Valley Street",08691,ConnieDTapper@cuvox.de,Aved1959,856-788-0907,170,88.3,8/11/1959,"Happy Family",137-38-0547
American,1767,Yates,Frances,J,"2441 Nutter Street",64110,FrancesJYates@einrot.com,Hadlady,816-276-3151,161,70.2,10/31/1957,"Laura Ashley",495-96-3094
American,1768,Stith,Daniel,M,"4454 Whiteman Street",08232,DanielMStith@fleckens.hu,Youslovis1948,609-839-8477,165,103.1,8/22/1948,"Bloom Brothers Furniture",142-15-9861
American,1769,Myles,Albert,E,"3110 Pearcy Avenue",46802,AlbertEMyles@gustr.com,Quarearce,260-755-4373,180,67.0,6/5/1937,"Lionel Playworld",313-72-1240
American,1770,Busse,Ron,T,"4086 Redbud Drive",10013,RonTBusse@superrito.com,Mods1991,347-837-3238,185,62.1,4/27/1991,"Record Town",053-68-8197
American,1771,Longwell,Robert,A,"3838 New York Avenue",92801,RobertALongwell@rhyta.com,Thessaft,818-230-3013,176,100.9,9/18/1952,"Baltimore Markets",567-19-5261
American,1772,Blank,Phoebe,G,"4512 Caynor Circle",07036,PhoebeGBlank@cuvox.de,Derestle,908-523-9563,170,67.8,6/3/1970,"Sholl's Colonial Cafeteria",138-60-7533
American,1773,George,Harlan,C,"4347 Hide A Way Road",95136,HarlanCGeorge@gustr.com,Stoody53,408-226-6662,170,67.1,5/31/1953,"Blue Boar Cafeterias",557-21-3776
American,1774,Staudt,Kia,R,"167 James Martin Circle",43215,KiaRStaudt@superrito.com,Magireer1948,614-344-0172,168,60.9,10/14/1948,"Kohl's Food Stores",283-05-4116
American,1775,Carter,Martha,D,"2570 Deans Lane",10011,MarthaDCarter@teleworm.us,Eareeter,914-886-4624,170,69.8,1/11/2000,"Schaak Electronics",089-72-6423
American,1776,Clark,Krystle,M,"4412 Bingamon Road",44125,KrystleMClark@dayrep.com,Colm1972,440-539-1051,157,61.9,6/11/1972,"Envirotecture Design",300-96-2156
American,1777,Cage,Howard,T,"3324 Oak Street",13667,HowardTCage@superrito.com,Gair1957,315-384-6533,168,94.3,8/28/1957,"Freedom Map",126-48-8395
American,1778,Pope,Stacey,L,"4720 Hillview Drive",95113,StaceyLPope@gustr.com,Froat1994,707-243-3548,174,78.8,2/18/1994,"Sky High Financial Advice",622-44-6504
American,1779,Martin,Minnie,J,"2848 Mapleview Drive",34669,MinnieJMartin@dayrep.com,Stoing,727-861-5674,171,59.6,7/23/1969,"Canal Villere",265-85-8392
American,1780,Williams,Loren,N,"1089 Sussex Court",76710,LorenNWilliams@dayrep.com,Sapping,254-398-1927,176,84.5,9/22/1983,"Pak and Save",459-32-5434
American,1781,Barrow,Sarah,M,"3484 Fire Access Road",28621,SarahMBarrow@fleckens.hu,Carapposs,336-902-7817,154,57.0,6/7/1990,"Rossi Auto Parts",690-09-1201
American,1782,Normand,Donnie,A,"4693 Mudlick Road",98902,DonnieANormand@cuvox.de,Mortich93,509-573-8475,173,91.5,8/10/1993,"Muscle Factory",536-40-2945
American,1783,Bonilla,Johnie,M,"2189 Clifford Street",94107,JohnieMBonilla@cuvox.de,Hatimenin,510-662-9857,176,78.3,7/21/1951,Grodins,611-70-3521
American,1784,Wolken,Ann,K,"559 Hudson Street",07662,AnnKWolken@dayrep.com,Imme1996,973-949-1531,162,93.3,4/15/1996,"John M. Smyth's Homemakers",148-32-1072
American,1785,Otey,Nickolas,M,"1711 Kennedy Court",02081,NickolasMOtey@superrito.com,Wifecter,774-292-1844,171,112.8,2/15/1985,"World Radio",012-24-1732
American,1786,Coffman,John,C,"4960 Lodgeville Road",55415,JohnCCoffman@teleworm.us,Litemat,612-248-3779,183,74.7,9/5/1977,"Wholesale Club, Inc.",468-58-0024
American,1787,Jennings,Timmy,R,"2724 Broadway Avenue",37403,TimmyRJennings@fleckens.hu,Ruital,423-799-9489,167,68.9,6/17/1934,"Tower Records",410-86-2172
American,1788,Wright,James,K,"3991 Metz Lane",02129,JamesKWright@teleworm.us,Yesithisces47,857-255-3929,167,103.6,7/22/1947,"Parklane Hosiery",014-28-5230
American,1789,Clark,Ruth,W,"4844 Melm Street",02893,RuthWClark@rhyta.com,Fifixt,401-284-9362,166,86.1,3/6/1986,"The Spotted Cougar",036-40-9495
American,1790,Schulman,Matthew,C,"971 Hinkle Deegan Lake Road",13901,MatthewCSchulman@teleworm.us,Larnersour1987,607-249-5354,189,65.8,6/6/1987,"Tape World",055-74-5912
American,1791,Harrison,Raymond,C,"1779 Cunningham Court",48328,RaymondCHarrison@cuvox.de,Awyear1973,248-681-2140,175,71.4,8/27/1973,"Locost Accessories",384-92-1269
American,1792,Irwin,Tamara,P,"2686 Bates Brothers Road",43201,TamaraPIrwin@jourrapide.com,Fento1946,614-294-9420,165,60.2,4/12/1946,"Schucks Auto Supply",297-82-4970
American,1793,Perez,Carolyn,J,"2939 Barrington Court",72370,CarolynJPerez@armyspy.com,Alludy1960,870-563-8570,169,72.6,1/5/1960,"Warehouse Club, Inc.",431-28-0740
American,1794,Ruggles,Donna,J,"1628 Cambridge Place",21084,DonnaJRuggles@teleworm.us,Surplify,410-557-0962,154,76.7,12/8/1994,"Hughes & Hatcher",219-36-1566
American,1795,Shields,Ralph,B,"4553 Bell Street",10019,RalphBShields@rhyta.com,Wartind,212-262-9642,184,59.1,11/30/1996,Brendle's,074-32-4698
American,1796,Wilson,Jason,S,"4772 Grim Avenue",92111,JasonSWilson@jourrapide.com,Seaudgive,619-672-6038,179,93.9,6/6/1972,"Thom McAn Store",611-96-6585
American,1797,Saladino,Daniel,M,"4530 Burnside Court",85004,DanielMSaladino@armyspy.com,Bese1999,602-424-1320,172,73.4,1/14/1999,"Friendly Interior Design",601-62-9245
American,1798,Mickelsen,Nancy,M,"1003 Medical Center Drive",34234,NancyMMickelsen@gustr.com,Momenten1975,941-358-8793,166,54.2,10/30/1975,"Noodle Kidoodle",771-07-5792
American,1799,Moore,Pedro,B,"2315 Anmoore Road",11201,PedroBMoore@dayrep.com,Notin1960,718-802-1343,167,101.1,1/16/1960,"Bennett Brothers",077-20-5827
American,1800,Camp,Erika,J,"3136 Boggess Street",75207,ErikaJCamp@cuvox.de,Youghoss,940-239-7679,154,57.5,3/14/1948,Titania,465-53-9164
American,1801,Johnson,Jenine,R,"4882 Walnut Street",39402,JenineRJohnson@jourrapide.com,Lowead,601-580-9906,174,70.2,12/23/1993,"John Plain",428-24-0508
American,1802,Carson,Catherine,M,"4884 Lightning Point Drive",38117,CatherineMCarson@jourrapide.com,Antionce,901-537-2774,162,62.2,5/17/1934,"Weenie Beenie",762-01-6985
American,1803,Munoz,Pete,J,"1071 Bryan Avenue",55415,PeteJMunoz@gustr.com,Haled1940,651-318-0954,179,66.8,1/10/1940,"Thrift Auto Parts",472-46-5017
American,1804,Abbott,Christopher,L,"4863 Apple Lane",61570,ChristopherLAbbott@dayrep.com,Whilent,309-248-0179,176,70.1,8/5/1998,"House of Gas",340-60-5694
American,1805,King,Nina,D,"4472 West Fork Street",59601,NinaDKing@einrot.com,Frookonsi45,406-465-0107,160,70.0,7/11/1945,Lum's,516-02-4856
American,1806,Russell,Louie,N,"1702 Pickens Way",75501,LouieNRussell@einrot.com,Drabland1991,903-351-1072,168,108.3,9/14/1991,"Carrols Restaurant Group",637-82-6343
American,1807,Jeffords,Melissa,C,"900 Station Street",94612,MelissaCJeffords@jourrapide.com,Kinglens,510-893-8777,168,68.7,9/19/1949,"Advansed Teksyztems",568-49-4570
American,1808,Wilsey,Trevor,A,"4265 Fittro Street",72315,TrevorAWilsey@rhyta.com,Eaccon,870-362-8814,190,100.7,12/2/1991,"G.I. Joe's",429-96-8435
American,1809,Johnson,Bobby,K,"3659 Bassel Street",70301,BobbyKJohnson@jourrapide.com,Annectruld,985-449-8865,167,101.5,9/21/1981,"Montana's Cookhouse",660-09-4844
American,1810,Englert,Rebecca,F,"4667 Rinehart Road",33301,RebeccaFEnglert@rhyta.com,Lanned,786-347-7402,165,73.5,9/17/1991,"Sky High Financial Advice",771-40-6008
American,1811,Cozart,Freddy,P,"1135 Seltice Way",83814,FreddyPCozart@dayrep.com,Murs1985,208-714-6696,180,84.7,11/26/1985,"Piece Goods Fabric",519-38-2940
American,1812,Jacobson,Ron,A,"219 Commerce Boulevard",68033,RonAJacobson@teleworm.us,Ardesclarm63,402-623-1692,173,73.9,12/16/1963,"Crazy Eddie",506-54-7354
American,1813,Campas,Marjorie,E,"4812 Elsie Drive",57237,MarjorieECampas@cuvox.de,Opeas1955,605-272-3825,165,95.6,9/15/1955,"Manu Connection",504-15-6336
American,1814,Coots,Karl,D,"2692 Oakdale Avenue",33825,KarlDCoots@gustr.com,Owery1990,863-446-8882,174,90.5,12/28/1990,"Red Owl",772-38-4548
American,1815,Henson,Russell,K,"820 Briarhill Lane",44663,RussellKHenson@cuvox.de,Givered,330-308-0710,175,90.9,5/19/1973,"Kenny Rogers Roasters",302-06-5188
American,1816,Mooneyhan,Dora,A,"3213 Freedom Lane",95202,DoraAMooneyhan@teleworm.us,Losting,209-460-8708,162,51.3,7/2/1946,Alexander's,613-50-1722
American,1817,Metzler,June,R,"2403 Rhode Island Avenue",20200,JuneRMetzler@rhyta.com,Soutructench96,202-374-9151,173,49.2,12/14/1996,"Skaggs-Alpha Beta",579-11-2012
American,1818,Johnson,Joe,O,"2721 Haul Road",94066,JoeOJohnson@einrot.com,Wervelf1990,650-952-9968,176,82.2,9/29/1990,"Twin Food Stores",626-54-2386
American,1819,Sanders,Frank,P,"1977 Stratford Court",27612,FrankPSanders@einrot.com,Therewo,919-785-9517,188,90.8,10/23/1982,"Plunkett Home Furnishings",684-07-0421
American,1820,Clemmer,Gary,L,"4874 Sussex Court",76706,GaryLClemmer@armyspy.com,Thoppity,254-424-5802,173,66.8,2/1/1960,"Woolf Brothers",464-59-9079
American,1821,Cheney,Aline,J,"3334 Terra Street",98572,AlineJCheney@cuvox.de,Forde1950,360-291-7629,161,85.0,9/6/1950,"Alladin's Lamp",537-58-6400
American,1822,Eaves,Brian,M,"4478 Broadway Avenue",37403,BrianMEaves@armyspy.com,Youblive,423-838-2182,168,95.1,9/11/1973,"Cut Above",758-01-4820
American,1823,Barker,Robert,M,"2462 Willow Oaks Lane",70501,RobertMBarker@einrot.com,Hoppled,337-381-7849,172,100.7,5/8/1970,"Hughes Markets",662-05-7950
American,1824,Roldan,John,O,"2589 Travis Street",33452,JohnORoldan@cuvox.de,Eliablive,772-878-5547,162,75.8,11/3/1934,"Integra Wealth Planners",592-89-7158
American,1825,Syverson,Connie,R,"1744 Hide A Way Road",95113,ConnieRSyverson@teleworm.us,Yethe1953,408-275-8919,161,84.6,11/1/1953,"Champion Auto",602-30-4406
American,1826,Moten,Jack,H,"2099 Lilac Lane",31401,JackHMoten@dayrep.com,Edworgens,912-443-6609,180,71.6,5/22/1994,Peaches,252-56-6343
American,1827,Quintana,Patrick,K,"3606 Woodridge Lane",38118,PatrickKQuintana@dayrep.com,Hertithat,901-375-2451,178,75.0,7/17/1984,"Franklin Music",761-01-5922
American,1828,Chavez,Carl,A,"4229 Hedge Street",07662,CarlAChavez@fleckens.hu,Antemed,908-612-9610,167,85.1,8/27/1935,Stratabiz,144-32-0008
American,1829,Palermo,Bridget,T,"2478 Pineview Drive",56093,BridgetTPalermo@teleworm.us,Doess1992,507-833-6485,172,69.8,2/1/1992,Romp,472-84-1734
American,1830,Byrne,Thomas,E,"2452 Lamberts Branch Road",84058,ThomasEByrne@rhyta.com,Hareplity,801-221-6662,176,82.0,4/2/1999,Komerci,529-54-6593
American,1831,Myers,Thomas,A,"2837 Ripple Street",48858,ThomasAMyers@cuvox.de,Thimis,989-690-9358,173,109.8,7/30/1951,"10,000 Auto Parts",364-84-6565
American,1832,Velasquez,Alejandro,V,"3912 Olen Thomas Drive",76056,AlejandroVVelasquez@armyspy.com,Hielper,940-567-0983,181,101.2,11/18/1991,Almacs,628-62-0705
American,1833,Pryor,David,M,"971 Riverside Drive",30741,DavidMPryor@teleworm.us,Tolad1975,706-866-3850,188,109.1,9/7/1975,"Wilson's Jewelers",255-55-3855
American,1834,Dunton,Robert,A,"4058 Bailey Drive",52332,RobertADunton@teleworm.us,Cramem66,319-436-1133,175,114.6,10/6/1966,Furrow's,485-80-0518
American,1835,List,Pauline,A,"3344 Sardis Station",55405,PaulineAList@dayrep.com,Aper1978,612-374-8896,161,63.4,6/25/1978,"Cardinal Stores",473-09-1035
American,1836,Smith,June,D,"4513 Ash Street",75201,JuneDSmith@gustr.com,Criew1957,972-821-6072,167,57.8,1/27/1957,"System Star Solutions",637-12-3890
American,1837,Conde,Laura,D,"2252 Sunny Day Drive",92618,LauraDConde@einrot.com,Upood1993,714-823-1957,172,77.4,4/25/1993,"Gamma Gas",564-76-4236
American,1838,Stokes,Timothy,R,"4481 Lyndon Street",19382,TimothyRStokes@jourrapide.com,Forray,610-696-5988,171,83.3,3/25/1962,"Unity Stationers",167-50-3127
American,1839,Merrill,Pamela,C,"3269 Brookview Drive",77006,PamelaCMerrill@einrot.com,Grer1935,409-255-5554,161,68.3,3/15/1935,"Gold Touch",632-50-9105
American,1840,Vasquez,Terry,R,"2763 Gnatty Creek Road",10004,TerryRVasquez@armyspy.com,Himanxim,516-370-6586,165,70.6,9/3/1954,"One-Up Realtors",112-05-9414
American,1841,Hashimoto,Barry,R,"4542 Elm Drive",10013,BarryRHashimoto@rhyta.com,Ovive1989,646-508-1298,182,88.7,7/20/1989,FamilyMart,066-66-4255
American,1842,Smith,Anthony,D,"844 Musgrave Street",73102,AnthonyDSmith@superrito.com,Trus1995,405-254-9492,172,88.5,8/16/1995,Beatties,442-42-3638
American,1843,Mathis,Wilma,K,"1988 Bingamon Branch Road",10011,WilmaKMathis@cuvox.de,Thandsoll,845-915-6480,154,52.2,6/24/1993,"Highland Appliance",077-88-2434
American,1844,Jackson,Susan,B,"537 Ralph Drive",44114,SusanBJackson@einrot.com,Sughbod,440-295-9872,158,75.6,9/30/1988,"Quality Merchant Services",281-44-5206
American,1845,Peart,Trevor,J,"1206 Pratt Avenue",98292,TrevorJPeart@rhyta.com,Theirl,360-939-9039,181,72.0,8/27/1962,Anderson-Little,539-35-7902
American,1846,Ellis,Donald,M,"3198 Ritter Avenue",48302,DonaldMEllis@superrito.com,Eass1974,586-662-4224,175,67.6,4/1/1974,"Food Mart",375-29-9683
American,1847,April,Marc,G,"1509 Happy Hollow Road",28540,MarcGApril@jourrapide.com,Madisenly,910-560-4257,184,100.4,4/5/1959,"Ideal Garden Management",682-09-8306
American,1848,Dwight,Susan,M,"1540 Walnut Avenue",07102,SusanMDwight@einrot.com,Ressill,201-540-2182,162,53.4,4/16/1959,"Monk House Maker",145-44-4071
American,1849,Hudson,Amanda,R,"2142 Nixon Avenue",37814,AmandaRHudson@fleckens.hu,Wassints,423-268-2600,164,103.6,2/15/1941,"Standard Sales",408-50-0127
American,1850,Peer,Gary,M,"2488 Whiteman Street",08052,GaryMPeer@cuvox.de,Ciancel,609-947-1223,182,91.6,6/16/1938,"Vitamax Health Food Center",155-03-0750
American,1851,Randall,Leonard,K,"1941 Maloy Court",67417,LeonardKRandall@fleckens.hu,Cinceres,785-464-7695,183,111.9,4/5/1969,"Dun Rite Lawn Maintenance",514-34-6992
American,1852,Reed,Georgia,J,"3442 Cheshire Road",06515,GeorgiaJReed@armyspy.com,Thentereent1945,203-397-6223,159,97.0,7/28/1945,Practi-Plan,042-84-0238
American,1853,Heater,Sallie,R,"3877 Doctors Drive",90278,SallieRHeater@cuvox.de,Pursho,310-371-6845,164,61.8,7/4/1999,"Endicott Shoes",555-31-2247
American,1854,Wilson,Dallas,M,"4072 Burwell Heights Road",77553,DallasMWilson@rhyta.com,Morbigh,409-632-6601,170,96.8,8/8/1934,"Kohl's Food Stores",642-74-9370
American,1855,Williams,Mary,C,"2697 Daylene Drive",48075,MaryCWilliams@armyspy.com,Lartudied,734-553-4509,156,96.2,4/25/1955,"Bloom Brothers Furniture",363-02-4834
American,1856,Seamons,Antonio,L,"3016 Patterson Road",10011,AntonioLSeamons@superrito.com,Thencoarchey58,718-865-7848,175,63.6,6/23/1958,"Fisher Foods",096-68-7474
American,1857,Lynch,George,D,"1976 Raver Croft Drive",37404,GeorgeDLynch@dayrep.com,Cambactint,423-643-7673,178,110.7,11/16/1982,"DGS VolMAX",409-74-9667
American,1858,Coburn,Alvina,C,"3783 Young Road",83402,AlvinaCCoburn@superrito.com,Nicterims,208-526-9930,172,56.3,11/23/1994,"Wealth Zone Group",519-59-6720
American,1859,Strickland,Karen,R,"2624 Brooke Street",77020,KarenRStrickland@dayrep.com,Proodents,713-674-4006,161,104.5,6/18/1969,"Boston Sea Party",636-76-3842
American,1860,Ostrowski,Raul,V,"4957 Meadow Lane",94520,RaulVOstrowski@einrot.com,Tolopead,707-287-8419,176,94.0,10/12/1986,"Computer City",555-37-0557
American,1861,Proffitt,Noemi,M,"4377 Oak Drive",12885,NoemiMProffitt@einrot.com,Shiled,518-623-8999,166,66.2,1/12/1934,"Gov Mart",053-44-3600
American,1862,Carmona,Kevin,M,"3495 Whitman Court",06902,KevinMCarmona@armyspy.com,Twor1958,203-648-3800,183,69.9,10/4/1958,Konsili,044-20-4016
American,1863,Burris,Phyllis,R,"2454 Farnum Road",10011,PhyllisRBurris@einrot.com,Hishentimed,212-377-8017,159,73.4,8/8/1965,"KB Toys",077-26-3276
American,1864,Ohman,Emily,N,"1632 Smith Road",30067,EmilyNOhman@teleworm.us,Brob1984,770-916-5464,174,95.3,11/28/1984,"Friendly Advice",260-43-6673
American,1865,Chambers,Edward,V,"1882 Charack Road",47421,EdwardVChambers@gustr.com,Blaway,812-275-1824,178,106.5,12/23/1978,Perisolution,317-10-9891
American,1866,Saldana,Sharon,C,"3837 Star Trek Drive",32501,SharonCSaldana@einrot.com,Droasing92,850-406-6173,175,91.3,1/5/1992,"Sunflower Market",769-18-2070
American,1867,Forster,Edna,J,"550 Burwell Heights Road",77627,EdnaJForster@superrito.com,Pentand44,409-724-1126,160,87.8,1/6/1944,"The Great Train Stores",627-03-7219
American,1868,Thompson,Renee,G,"3390 Ashford Drive",22301,ReneeGThompson@armyspy.com,Otem1969,703-683-9888,159,67.7,5/4/1969,"Morrison's Cafeteria",227-37-7182
American,1869,Hauck,Dan,S,"2582 Hall Street",89101,DanSHauck@einrot.com,Pect1993,702-488-6462,187,107.5,5/26/1993,"Personal & Corporate Design",530-24-7246
American,1870,Hundley,Kenneth,S,"4818 Red Dog Road",28202,KennethSHundley@teleworm.us,Alievespecon1984,704-338-2169,181,104.5,3/6/1984,Heilig-Meyers,684-05-9673
American,1871,Watson,Sylvia,F,"1578 Dawson Drive",72212,SylviaFWatson@cuvox.de,Allit1995,501-993-2261,166,67.5,11/15/1995,"Carter's Foods",677-01-2450
American,1872,Weis,Lawrence,D,"1760 Sunburst Drive",33912,LawrenceDWeis@rhyta.com,Preen1993,239-471-5646,176,87.8,1/30/1993,"Crown Auto Parts",590-31-6143
American,1873,Dille,Lorraine,A,"2294 Center Avenue",93721,LorraineADille@rhyta.com,Maregme,559-476-2302,164,93.6,10/20/1955,"Harold Powell",606-42-0378
American,1874,Henley,Kelly,G,"115 Rowes Lane",42301,KellyGHenley@dayrep.com,Sagell,270-604-0265,174,62.4,5/10/1979,"Realty Depot",405-61-3307
American,1875,Walton,Marion,G,"588 Maud Street",19103,MarionGWalton@cuvox.de,Suldatime,302-635-6913,170,73.9,12/18/1990,"Mr. AG's",221-09-7952
American,1876,Johnson,Romaine,M,"908 Walkers Ridge Way",60457,RomaineMJohnson@teleworm.us,Dients,630-292-8700,157,98.5,9/22/1987,"Carter's Foods",342-66-3569
American,1877,Martin,Randall,H,"3723 Quilly Lane",43085,RandallHMartin@rhyta.com,Tooffer,614-589-9667,166,82.0,6/7/1936,CompuAdd,283-11-0782
American,1878,Brown,Deborah,P,"1961 Ross Street",62882,DeborahPBrown@dayrep.com,Bety1986,618-247-0898,167,77.1,3/7/1986,"Jackhammer Technologies",329-74-4586
American,1879,Lapierre,Lloyd,M,"4278 Luke Lane",73102,LloydMLapierre@teleworm.us,Depastakeely,580-210-5328,163,95.7,3/31/1940,"System Star",440-13-9228
American,1880,Lee,Blake,D,"1128 Dog Hill Lane",67601,BlakeDLee@teleworm.us,Holed1985,785-721-8023,176,71.0,10/21/1985,"Sports Unlimited",513-17-3685
American,1881,Alvarez,Zachary,A,"753 Cabell Avenue",22202,ZacharyAAlvarez@einrot.com,Thonegive,703-604-3598,179,77.1,10/1/1984,"Home Centers",231-01-4609
American,1882,Bryant,Elizabeth,D,"2931 Oakridge Lane",31082,ElizabethDBryant@einrot.com,Livat1959,478-240-0275,154,51.3,7/23/1959,"Simply Save",670-05-6697
American,1883,Galvin,Manuela,N,"1844 Angie Drive",92646,ManuelaNGalvin@teleworm.us,Bree1999,714-965-3297,175,60.6,2/18/1999,"Dun Rite Lawn Care",616-08-2238
American,1884,Christy,Karen,T,"3581 Eagles Nest Drive",96001,KarenTChristy@einrot.com,Gurn1968,530-646-0688,163,77.2,2/26/1968,"Great Western",546-11-6535
American,1885,Masters,Apryl,A,"1131 Jones Avenue",27104,AprylAMasters@cuvox.de,Prear1945,336-760-4697,153,76.2,11/30/1945,"Sofa Express",238-04-3167
American,1886,Prall,Amy,M,"4811 Railroad Street",49728,AmyMPrall@gustr.com,Hatishe,906-274-9106,158,51.5,5/11/1945,"Sunny Real Estate Investments",385-24-7615
American,1887,Ford,Kathryn,C,"4561 Pickens Way",75601,KathrynCFord@jourrapide.com,Alwass,903-330-0832,162,75.3,10/5/1938,"Highland Appliance",450-86-4965
American,1888,Kinney,Diane,A,"782 Nancy Street",27713,DianeAKinney@teleworm.us,Sakis1948,919-579-9871,155,59.6,5/24/1948,"Miller & Rhoads",683-03-2892
